"sampno","beta","lnlike"
1380,0.000415565509718786,-2907.1808144704
1381,0.000415565509718786,-2907.1808144704
1382,0.000415565509718786,-2907.1808144704
1383,0.000415565509718786,-2907.1808144704
1384,0.000415565509718786,-2907.1808144704
1385,0.000415565509718786,-2907.1808144704
1386,0.000415565509718786,-2907.1808144704
1387,0.000415565509718786,-2907.1808144704
1388,0.000415565509718786,-2907.1808144704
1389,0.000415565509718786,-2907.1808144704
1390,0.000415565509718786,-2907.1808144704
1391,0.000415565509718786,-2907.1808144704
1392,0.000415565509718786,-2907.1808144704
1393,0.000415565509718786,-2907.1808144704
1394,0.000415565509718786,-2907.1808144704
1395,0.000415565509718786,-2907.1808144704
1396,0.000415565509718786,-2907.1808144704
1397,0.000415565509718786,-2907.1808144704
1398,0.000415565509718786,-2907.1808144704
1399,0.000415565509718786,-2907.1808144704
1400,0.000415565509718786,-2907.1808144704
1401,0.000415565509718786,-2907.1808144704
1402,0.000415565509718786,-2907.1808144704
1403,0.000415565509718786,-2907.1808144704
1404,0.000415565509718786,-2907.1808144704
1405,0.000415565509718786,-2907.1808144704
1406,0.000415565509718786,-2907.1808144704
1407,0.000415565509718786,-2907.1808144704
1408,0.000415565509718786,-2907.1808144704
1409,0.000415565509718786,-2907.1808144704
1410,0.000415565509718786,-2907.1808144704
1411,0.000415565509718786,-2907.1808144704
1412,0.000415565509718786,-2907.1808144704
1413,0.000415565509718786,-2907.1808144704
1414,0.000415565509718786,-2907.1808144704
1415,0.000415565509718786,-2907.1808144704
1416,0.000415565509718786,-2907.1808144704
1417,0.000415565509718786,-2907.1808144704
1418,0.000415565509718786,-2907.1808144704
1419,0.000415565509718786,-2907.1808144704
1420,0.000415565509718786,-2907.1808144704
1421,0.000415565509718786,-2907.1808144704
1422,0.000415565509718786,-2907.1808144704
1423,0.000415565509718786,-2907.1808144704
1424,0.000415565509718786,-2907.1808144704
1425,0.000415565509718786,-2907.1808144704
1426,0.000415565509718786,-2907.1808144704
1427,0.000415565509718786,-2907.1808144704
1428,0.000415565509718786,-2907.1808144704
1429,0.000415565509718786,-2907.1808144704
1430,0.000415565509718786,-2907.1808144704
1431,0.000415565509718786,-2907.1808144704
1432,0.000415565509718786,-2907.1808144704
1433,0.000415565509718786,-2907.1808144704
1434,0.000415565509718786,-2907.1808144704
1435,0.000415565509718786,-2907.1808144704
1436,0.000415565509718786,-2907.1808144704
1437,0.000415565509718786,-2907.1808144704
1438,0.000415565509718786,-2907.1808144704
1439,0.000415565509718786,-2907.1808144704
1440,0.000415565509718786,-2907.1808144704
1441,0.000415565509718786,-2907.1808144704
1442,0.000415565509718786,-2907.1808144704
1443,0.000415565509718786,-2907.1808144704
1444,0.000415565509718786,-2907.1808144704
1445,0.000415565509718786,-2907.1808144704
1446,0.000415565509718786,-2907.1808144704
1447,0.000415565509718786,-2907.1808144704
1448,0.000415565509718786,-2907.1808144704
1449,0.000415565509718786,-2907.1808144704
1450,0.000415565509718786,-2907.1808144704
1451,0.000415565509718786,-2907.1808144704
1452,0.000415565509718786,-2907.1808144704
1453,0.000415565509718786,-2907.1808144704
1454,0.000415565509718786,-2907.1808144704
1455,0.000415565509718786,-2907.1808144704
1456,0.000415565509718786,-2907.1808144704
1457,0.000415565509718786,-2907.1808144704
1458,0.000415565509718786,-2907.1808144704
1459,0.000415565509718786,-2907.1808144704
1460,0.000415565509718786,-2907.1808144704
1461,0.000415565509718786,-2907.1808144704
1462,0.000415565509718786,-2907.1808144704
1463,0.000415565509718786,-2907.1808144704
1464,0.000415565509718786,-2907.1808144704
1465,0.000415565509718786,-2907.1808144704
1466,0.000415565509718786,-2907.1808144704
1467,0.000415565509718786,-2907.1808144704
1468,0.000415565509718786,-2907.1808144704
1469,0.000415565509718786,-2907.1808144704
1470,0.000415565509718786,-2907.1808144704
1471,0.000415565509718786,-2907.1808144704
1472,0.000415565509718786,-2907.1808144704
1473,0.000415565509718786,-2907.1808144704
1474,0.000415565509718786,-2907.1808144704
1475,0.000415565509718786,-2907.1808144704
1476,0.000415565509718786,-2907.1808144704
1477,0.000415565509718786,-2907.1808144704
1478,0.000415565509718786,-2907.1808144704
1479,0.000415565509718786,-2907.1808144704
1480,0.000415565509718786,-2907.1808144704
1481,0.000415565509718786,-2907.1808144704
1482,0.000415565509718786,-2907.1808144704
1483,0.000415565509718786,-2907.1808144704
1484,0.000415565509718786,-2907.1808144704
1485,0.000415565509718786,-2907.1808144704
1486,0.000415565509718786,-2907.1808144704
1487,0.000415565509718786,-2907.1808144704
1488,0.000415565509718786,-2907.1808144704
1489,0.000415565509718786,-2907.1808144704
1490,0.000415565509718786,-2907.1808144704
1491,0.000415565509718786,-2907.1808144704
1492,0.000415565509718786,-2907.1808144704
1493,0.000415565509718786,-2907.1808144704
1494,0.000415565509718786,-2907.1808144704
1495,0.000415565509718786,-2907.1808144704
1496,0.000415565509718786,-2907.1808144704
1497,0.000415565509718786,-2907.1808144704
1498,0.000415565509718786,-2907.1808144704
1499,0.000415565509718786,-2907.1808144704
1500,0.000415565509718786,-2907.1808144704
1501,0.000415565509718786,-2907.1808144704
1502,0.000415565509718786,-2907.1808144704
1503,0.000415565509718786,-2907.1808144704
1504,0.000415565509718786,-2907.1808144704
1505,0.000415565509718786,-2907.1808144704
1506,0.000415565509718786,-2907.1808144704
1507,0.000415565509718786,-2907.1808144704
1508,0.000415565509718786,-2907.1808144704
1509,0.000415565509718786,-2907.1808144704
1510,0.000415565509718786,-2907.1808144704
1511,0.000415565509718786,-2907.1808144704
1512,0.000415565509718786,-2907.1808144704
1513,0.000415565509718786,-2907.1808144704
1514,0.000415565509718786,-2907.1808144704
1515,0.000415565509718786,-2907.1808144704
1516,0.000415565509718786,-2907.1808144704
1517,0.000415565509718786,-2907.1808144704
1518,0.000415565509718786,-2907.1808144704
1519,0.000415565509718786,-2907.1808144704
1520,0.000415565509718786,-2907.1808144704
1521,0.000415565509718786,-2907.1808144704
1522,0.000415565509718786,-2907.1808144704
1523,0.000415565509718786,-2907.1808144704
1524,0.000415565509718786,-2907.1808144704
1525,0.000415565509718786,-2907.1808144704
1526,0.000415565509718786,-2907.1808144704
1527,0.000415565509718786,-2907.1808144704
1528,0.000415565509718786,-2907.1808144704
1529,0.000415565509718786,-2907.1808144704
1530,0.000415565509718786,-2907.1808144704
1531,0.000415565509718786,-2907.1808144704
1532,0.000415565509718786,-2907.1808144704
1533,0.000415565509718786,-2907.1808144704
1534,0.000415565509718786,-2907.1808144704
1535,0.000415565509718786,-2907.1808144704
1536,0.000415565509718786,-2907.1808144704
1537,0.000415565509718786,-2907.1808144704
1538,0.000415565509718786,-2907.1808144704
1539,0.000415565509718786,-2907.1808144704
1540,0.000415565509718786,-2907.1808144704
1541,0.000415565509718786,-2907.1808144704
1542,0.000415565509718786,-2907.1808144704
1543,0.000415565509718786,-2907.1808144704
1544,0.000415565509718786,-2907.1808144704
1545,0.000415565509718786,-2907.1808144704
1546,0.000415565509718786,-2907.1808144704
1547,0.000415565509718786,-2907.1808144704
1548,0.000415565509718786,-2907.1808144704
1549,0.000415565509718786,-2907.1808144704
1550,0.000415565509718786,-2907.1808144704
1551,0.000415565509718786,-2907.1808144704
1552,0.000415565509718786,-2907.1808144704
1553,0.000415565509718786,-2907.1808144704
1554,0.000415565509718786,-2907.1808144704
1555,0.000415565509718786,-2907.1808144704
1556,0.000415565509718786,-2907.1808144704
1557,0.000415565509718786,-2907.1808144704
1558,0.000415565509718786,-2907.1808144704
1559,0.000415565509718786,-2907.1808144704
1560,0.000415565509718786,-2907.1808144704
1561,0.000415565509718786,-2907.1808144704
1562,0.000415565509718786,-2907.1808144704
1563,0.000415565509718786,-2907.1808144704
1564,0.000415565509718786,-2907.1808144704
1565,0.000415565509718786,-2907.1808144704
1566,0.000415565509718786,-2907.1808144704
1567,0.000415565509718786,-2907.1808144704
1568,0.000415565509718786,-2907.1808144704
1569,0.000415565509718786,-2907.1808144704
1570,0.000415565509718786,-2907.1808144704
1571,0.000415565509718786,-2907.1808144704
1572,0.000415565509718786,-2907.1808144704
1573,0.000415565509718786,-2907.1808144704
1574,0.000415565509718786,-2907.1808144704
1575,0.000415565509718786,-2907.1808144704
1576,0.000415565509718786,-2907.1808144704
1577,0.000415565509718786,-2907.1808144704
1578,0.000415565509718786,-2907.1808144704
1579,0.000415565509718786,-2907.1808144704
1580,0.000415565509718786,-2907.1808144704
1581,0.000415565509718786,-2907.1808144704
1582,0.000415565509718786,-2907.1808144704
1583,0.000415565509718786,-2907.1808144704
1584,0.000415565509718786,-2907.1808144704
1585,0.000415565509718786,-2907.1808144704
1586,0.000415565509718786,-2907.1808144704
1587,0.000415565509718786,-2907.1808144704
1588,0.000415565509718786,-2907.1808144704
1589,0.000415565509718786,-2907.1808144704
1590,0.000415565509718786,-2907.1808144704
1591,0.000415565509718786,-2907.1808144704
1592,0.000415565509718786,-2907.1808144704
1593,0.000415565509718786,-2907.1808144704
1594,0.000415565509718786,-2907.1808144704
1595,0.000415565509718786,-2907.1808144704
1596,0.000415565509718786,-2907.1808144704
1597,0.000415565509718786,-2907.1808144704
1598,0.000415565509718786,-2907.1808144704
1599,0.000415565509718786,-2907.1808144704
1600,0.000415565509718786,-2907.1808144704
1601,0.000415565509718786,-2907.1808144704
1602,0.000415565509718786,-2907.1808144704
1603,0.000415565509718786,-2907.1808144704
1604,0.000415565509718786,-2907.1808144704
1605,0.000415565509718786,-2907.1808144704
1606,0.000415565509718786,-2907.1808144704
1607,0.000415565509718786,-2907.1808144704
1608,0.000415565509718786,-2907.1808144704
1609,0.000415565509718786,-2907.1808144704
1610,0.000415565509718786,-2907.1808144704
1611,0.000415565509718786,-2907.1808144704
1612,0.000415565509718786,-2907.1808144704
1613,0.000415565509718786,-2907.1808144704
1614,0.000415565509718786,-2907.1808144704
1615,0.000415565509718786,-2907.1808144704
1616,0.000415565509718786,-2907.1808144704
1617,0.000415565509718786,-2907.1808144704
1618,0.000415565509718786,-2907.1808144704
1619,0.000415565509718786,-2907.1808144704
1620,0.000415565509718786,-2907.1808144704
1621,0.000415565509718786,-2907.1808144704
1622,0.000415565509718786,-2907.1808144704
1623,0.000415565509718786,-2907.1808144704
1624,0.000415565509718786,-2907.1808144704
1625,0.000415565509718786,-2907.1808144704
1626,0.000415565509718786,-2907.1808144704
1627,0.000415565509718786,-2907.1808144704
1628,0.000415565509718786,-2907.1808144704
1629,0.000415565509718786,-2907.1808144704
1630,0.000415565509718786,-2907.1808144704
1631,0.000415565509718786,-2907.1808144704
1632,0.000415565509718786,-2907.1808144704
1633,0.000415565509718786,-2907.1808144704
1634,0.000415565509718786,-2907.1808144704
1635,0.000415565509718786,-2907.1808144704
1636,0.000415565509718786,-2907.1808144704
1637,0.000415565509718786,-2907.1808144704
1638,0.000415565509718786,-2907.1808144704
1639,0.000415565509718786,-2907.1808144704
1640,0.000415565509718786,-2907.1808144704
1641,0.000415565509718786,-2907.1808144704
1642,0.000415565509718786,-2907.1808144704
1643,0.000415565509718786,-2907.1808144704
1644,0.000415565509718786,-2907.1808144704
1645,0.000415565509718786,-2907.1808144704
1646,0.000415565509718786,-2907.1808144704
1647,0.000415565509718786,-2907.1808144704
1648,0.000415565509718786,-2907.1808144704
1649,0.000415565509718786,-2907.1808144704
1650,0.000415565509718786,-2907.1808144704
1651,0.000415565509718786,-2907.1808144704
1652,0.000415565509718786,-2907.1808144704
1653,0.000415565509718786,-2907.1808144704
1654,0.000415565509718786,-2907.1808144704
1655,0.000415565509718786,-2907.1808144704
1656,0.000415565509718786,-2907.1808144704
1657,0.000415565509718786,-2907.1808144704
1658,0.000415565509718786,-2907.1808144704
1659,0.000415565509718786,-2907.1808144704
1660,0.000415565509718786,-2907.1808144704
1661,0.000415565509718786,-2907.1808144704
1662,0.000415565509718786,-2907.1808144704
1663,0.000415565509718786,-2907.1808144704
1664,0.000415565509718786,-2907.1808144704
1665,0.000415565509718786,-2907.1808144704
1666,0.000415565509718786,-2907.1808144704
1667,0.000415565509718786,-2907.1808144704
1668,0.000415565509718786,-2907.1808144704
1669,0.000415565509718786,-2907.1808144704
1670,0.000415565509718786,-2907.1808144704
1671,0.000415565509718786,-2907.1808144704
1672,0.000415565509718786,-2907.1808144704
1673,0.000415565509718786,-2907.1808144704
1674,0.000415565509718786,-2907.1808144704
1675,0.000415565509718786,-2907.1808144704
1676,0.000415565509718786,-2907.1808144704
1677,0.000415565509718786,-2907.1808144704
1678,0.000415565509718786,-2907.1808144704
1679,0.000415565509718786,-2907.1808144704
1680,0.000415565509718786,-2907.1808144704
1681,0.000415565509718786,-2907.1808144704
1682,0.000415565509718786,-2907.1808144704
1683,0.000415565509718786,-2907.1808144704
1684,0.000415565509718786,-2907.1808144704
1685,0.000415565509718786,-2907.1808144704
1686,0.000415565509718786,-2907.1808144704
1687,0.000415565509718786,-2907.1808144704
1688,0.000415565509718786,-2907.1808144704
1689,0.000415565509718786,-2907.1808144704
1690,0.000415565509718786,-2907.1808144704
1691,0.000415565509718786,-2907.1808144704
1692,0.000415565509718786,-2907.1808144704
1693,0.000415565509718786,-2907.1808144704
1694,0.000415565509718786,-2907.1808144704
1695,0.000415565509718786,-2907.1808144704
1696,0.000415565509718786,-2907.1808144704
1697,0.000415565509718786,-2907.1808144704
1698,0.000415565509718786,-2907.1808144704
1699,0.000415565509718786,-2907.1808144704
1700,0.000415565509718786,-2907.1808144704
1701,0.000415565509718786,-2907.1808144704
1702,0.000415565509718786,-2907.1808144704
1703,0.000415565509718786,-2907.1808144704
1704,0.000415565509718786,-2907.1808144704
1705,0.000415565509718786,-2907.1808144704
1706,0.000415565509718786,-2907.1808144704
1707,0.000415565509718786,-2907.1808144704
1708,0.000415565509718786,-2907.1808144704
1709,0.000415565509718786,-2907.1808144704
1710,0.000415565509718786,-2907.1808144704
1711,0.000415565509718786,-2907.1808144704
1712,0.000415565509718786,-2907.1808144704
1713,0.000415565509718786,-2907.1808144704
1714,0.000415565509718786,-2907.1808144704
1715,0.000415565509718786,-2907.1808144704
1716,0.000415565509718786,-2907.1808144704
1717,0.000415565509718786,-2907.1808144704
1718,0.000415565509718786,-2907.1808144704
1719,0.000415565509718786,-2907.1808144704
1720,0.000415565509718786,-2907.1808144704
1721,0.000415565509718786,-2907.1808144704
1722,0.000415565509718786,-2907.1808144704
1723,0.000415565509718786,-2907.1808144704
1724,0.000415565509718786,-2907.1808144704
1725,0.000415565509718786,-2907.1808144704
1726,0.000415565509718786,-2907.1808144704
1727,0.000415565509718786,-2907.1808144704
1728,0.000415565509718786,-2907.1808144704
1729,0.000415565509718786,-2907.1808144704
1730,0.000415565509718786,-2907.1808144704
1731,0.000415565509718786,-2907.1808144704
1732,0.000415565509718786,-2907.1808144704
1733,0.000415565509718786,-2907.1808144704
1734,0.000415565509718786,-2907.1808144704
1735,0.000415565509718786,-2907.1808144704
1736,0.000415565509718786,-2907.1808144704
1737,0.000415565509718786,-2907.1808144704
1738,0.000415565509718786,-2907.1808144704
1739,0.000415565509718786,-2907.1808144704
1740,0.000415565509718786,-2907.1808144704
1741,0.000415565509718786,-2907.1808144704
1742,0.000415565509718786,-2907.1808144704
1743,0.000415565509718786,-2907.1808144704
1744,0.000415565509718786,-2907.1808144704
1745,0.000415565509718786,-2907.1808144704
1746,0.000415565509718786,-2907.1808144704
1747,0.000415565509718786,-2907.1808144704
1748,0.000415565509718786,-2907.1808144704
1749,0.000415565509718786,-2907.1808144704
1750,0.000415565509718786,-2907.1808144704
1751,0.000415565509718786,-2907.1808144704
1752,0.000415565509718786,-2907.1808144704
1753,0.000415565509718786,-2907.1808144704
1754,0.000415565509718786,-2907.1808144704
1755,0.000415565509718786,-2907.1808144704
1756,0.000415565509718786,-2907.1808144704
1757,0.000415565509718786,-2907.1808144704
1758,0.000415565509718786,-2907.1808144704
1759,0.000415565509718786,-2907.1808144704
1760,0.000415565509718786,-2907.1808144704
1761,0.000415565509718786,-2907.1808144704
1762,0.000415565509718786,-2907.1808144704
1763,0.000415565509718786,-2907.1808144704
1764,0.000415565509718786,-2907.1808144704
1765,0.000415565509718786,-2907.1808144704
1766,0.000415565509718786,-2907.1808144704
1767,0.000415565509718786,-2907.1808144704
1768,0.000415565509718786,-2907.1808144704
1769,0.000415565509718786,-2907.1808144704
1770,0.000415565509718786,-2907.1808144704
1771,0.000415565509718786,-2907.1808144704
1772,0.000415565509718786,-2907.1808144704
1773,0.000415565509718786,-2907.1808144704
1774,0.000415565509718786,-2907.1808144704
1775,0.000415565509718786,-2907.1808144704
1776,0.000415565509718786,-2907.1808144704
1777,0.000415565509718786,-2907.1808144704
1778,0.000415565509718786,-2907.1808144704
1779,0.000415565509718786,-2907.1808144704
1780,0.000415565509718786,-2907.1808144704
1781,0.000415565509718786,-2907.1808144704
1782,0.000415565509718786,-2907.1808144704
1783,0.000415565509718786,-2907.1808144704
1784,0.000415565509718786,-2907.1808144704
1785,0.000415565509718786,-2907.1808144704
1786,0.000415565509718786,-2907.1808144704
1787,0.000415565509718786,-2907.1808144704
1788,0.000415565509718786,-2907.1808144704
1789,0.000415565509718786,-2907.1808144704
1790,0.000415565509718786,-2907.1808144704
1791,0.000415565509718786,-2907.1808144704
1792,0.000415565509718786,-2907.1808144704
1793,0.000415565509718786,-2907.1808144704
1794,0.000415565509718786,-2907.1808144704
1795,0.000415565509718786,-2907.1808144704
1796,0.000415565509718786,-2907.1808144704
1797,0.000415565509718786,-2907.1808144704
1798,0.000415565509718786,-2907.1808144704
1799,0.000415565509718786,-2907.1808144704
1800,0.000415565509718786,-2907.1808144704
1801,0.000415565509718786,-2907.1808144704
1802,0.000415565509718786,-2907.1808144704
1803,0.000415565509718786,-2907.1808144704
1804,0.000415565509718786,-2907.1808144704
1805,0.000415565509718786,-2907.1808144704
1806,0.000415565509718786,-2907.1808144704
1807,0.000415565509718786,-2907.1808144704
1808,0.000415565509718786,-2907.1808144704
1809,0.000415565509718786,-2907.1808144704
1810,0.000415565509718786,-2907.1808144704
1811,0.000415565509718786,-2907.1808144704
1812,0.000415565509718786,-2907.1808144704
1813,0.000415565509718786,-2907.1808144704
1814,0.000415565509718786,-2907.1808144704
1815,0.000415565509718786,-2907.1808144704
1816,0.000415565509718786,-2907.1808144704
1817,0.000415565509718786,-2907.1808144704
1818,0.000415565509718786,-2907.1808144704
1819,0.000415565509718786,-2907.1808144704
1820,0.000415565509718786,-2907.1808144704
1821,0.000415565509718786,-2907.1808144704
1822,0.000415565509718786,-2907.1808144704
1823,0.000415565509718786,-2907.1808144704
1824,0.000415565509718786,-2907.1808144704
1825,0.000415565509718786,-2907.1808144704
1826,0.000415565509718786,-2907.1808144704
1827,0.000415565509718786,-2907.1808144704
1828,0.000415565509718786,-2907.1808144704
1829,0.000415565509718786,-2907.1808144704
1830,0.000415565509718786,-2907.1808144704
1831,0.000415565509718786,-2907.1808144704
1832,0.000415565509718786,-2907.1808144704
1833,0.000415565509718786,-2907.1808144704
1834,0.000415565509718786,-2907.1808144704
1835,0.000415565509718786,-2907.1808144704
1836,0.000415565509718786,-2907.1808144704
1837,0.000415565509718786,-2907.1808144704
1838,0.000415565509718786,-2907.1808144704
1839,0.000415565509718786,-2907.1808144704
1840,0.000415565509718786,-2907.1808144704
1841,0.000415565509718786,-2907.1808144704
1842,0.000415565509718786,-2907.1808144704
1843,0.000415565509718786,-2907.1808144704
1844,0.000415565509718786,-2907.1808144704
1845,0.000415565509718786,-2907.1808144704
1846,0.000415565509718786,-2907.1808144704
1847,0.000415565509718786,-2907.1808144704
1848,0.000415565509718786,-2907.1808144704
1849,0.000415565509718786,-2907.1808144704
1850,0.000415565509718786,-2907.1808144704
1851,0.000415565509718786,-2907.1808144704
1852,0.000415565509718786,-2907.1808144704
1853,0.000415565509718786,-2907.1808144704
1854,0.000415565509718786,-2907.1808144704
1855,0.000415565509718786,-2907.1808144704
1856,0.000415565509718786,-2907.1808144704
1857,0.000415565509718786,-2907.1808144704
1858,0.000415565509718786,-2907.1808144704
1859,0.000415565509718786,-2907.1808144704
1860,0.000415565509718786,-2907.1808144704
1861,0.000415565509718786,-2907.1808144704
1862,0.000415565509718786,-2907.1808144704
1863,0.000415565509718786,-2907.1808144704
1864,0.000415565509718786,-2907.1808144704
1865,0.000415565509718786,-2907.1808144704
1866,0.000415565509718786,-2907.1808144704
1867,0.000415565509718786,-2907.1808144704
1868,0.000415565509718786,-2907.1808144704
1869,0.000415565509718786,-2907.1808144704
1870,0.000415565509718786,-2907.1808144704
1871,0.000415565509718786,-2907.1808144704
1872,0.000415565509718786,-2907.1808144704
1873,0.000415565509718786,-2907.1808144704
1874,0.000415565509718786,-2907.1808144704
1875,0.000415565509718786,-2907.1808144704
1876,0.000415565509718786,-2907.1808144704
1877,0.000415565509718786,-2907.1808144704
1878,0.000415565509718786,-2907.1808144704
1879,0.000415565509718786,-2907.1808144704
1880,0.000415565509718786,-2907.1808144704
1881,0.000415565509718786,-2907.1808144704
1882,0.000415565509718786,-2907.1808144704
1883,0.000415565509718786,-2907.1808144704
1884,0.000415565509718786,-2907.1808144704
1885,0.000415565509718786,-2907.1808144704
1886,0.000415565509718786,-2907.1808144704
1887,0.000415565509718786,-2907.1808144704
1888,0.000415565509718786,-2907.1808144704
1889,0.000415565509718786,-2907.1808144704
1890,0.000415565509718786,-2907.1808144704
1891,0.000415565509718786,-2907.1808144704
1892,0.000415565509718786,-2907.1808144704
1893,0.000415565509718786,-2907.1808144704
1894,0.000415565509718786,-2907.1808144704
1895,0.000415565509718786,-2907.1808144704
1896,0.000415565509718786,-2907.1808144704
1897,0.000415565509718786,-2907.1808144704
1898,0.000415565509718786,-2907.1808144704
1899,0.000415565509718786,-2907.1808144704
1900,0.000415565509718786,-2907.1808144704
1901,0.000415565509718786,-2907.1808144704
1902,0.000415565509718786,-2907.1808144704
1903,0.000415565509718786,-2907.1808144704
1904,0.000415565509718786,-2907.1808144704
1905,0.000415565509718786,-2907.1808144704
1906,0.000415565509718786,-2907.1808144704
1907,0.000415565509718786,-2907.1808144704
1908,0.000415565509718786,-2907.1808144704
1909,0.000415565509718786,-2907.1808144704
1910,0.000415565509718786,-2907.1808144704
1911,0.000415565509718786,-2907.1808144704
1912,0.000415565509718786,-2907.1808144704
1913,0.000415565509718786,-2907.1808144704
1914,0.000415565509718786,-2907.1808144704
1915,0.000415565509718786,-2907.1808144704
1916,0.000415565509718786,-2907.1808144704
1917,0.000415565509718786,-2907.1808144704
1918,0.000415565509718786,-2907.1808144704
1919,0.000415565509718786,-2907.1808144704
1920,0.000415565509718786,-2907.1808144704
1921,0.000415565509718786,-2907.1808144704
1922,0.000415565509718786,-2907.1808144704
1923,0.000415565509718786,-2907.1808144704
1924,0.000415565509718786,-2907.1808144704
1925,0.000415565509718786,-2907.1808144704
1926,0.000415565509718786,-2907.1808144704
1927,0.000415565509718786,-2907.1808144704
1928,0.000415565509718786,-2907.1808144704
1929,0.000415565509718786,-2907.1808144704
1930,0.000415565509718786,-2907.1808144704
1931,0.000415565509718786,-2907.1808144704
1932,0.000415565509718786,-2907.1808144704
1933,0.000415565509718786,-2907.1808144704
1934,0.000415565509718786,-2907.1808144704
1935,0.000415565509718786,-2907.1808144704
1936,0.000415565509718786,-2907.1808144704
1937,0.000415565509718786,-2907.1808144704
1938,0.000415565509718786,-2907.1808144704
1939,0.000415565509718786,-2907.1808144704
1940,0.000415565509718786,-2907.1808144704
1941,0.000415565509718786,-2907.1808144704
1942,0.000415565509718786,-2907.1808144704
1943,0.000415565509718786,-2907.1808144704
1944,0.000415565509718786,-2907.1808144704
1945,0.000415565509718786,-2907.1808144704
1946,0.000415565509718786,-2907.1808144704
1947,0.000415565509718786,-2907.1808144704
1948,0.000415565509718786,-2907.1808144704
1949,0.000415565509718786,-2907.1808144704
1950,0.000415565509718786,-2907.1808144704
1951,0.000415565509718786,-2907.1808144704
1952,0.000415565509718786,-2907.1808144704
1953,0.000415565509718786,-2907.1808144704
1954,0.000415565509718786,-2907.1808144704
1955,0.000415565509718786,-2907.1808144704
1956,0.000415565509718786,-2907.1808144704
1957,0.000415565509718786,-2907.1808144704
1958,0.000415565509718786,-2907.1808144704
1959,0.000415565509718786,-2907.1808144704
1960,0.000415565509718786,-2907.1808144704
1961,0.000415565509718786,-2907.1808144704
1962,0.000415565509718786,-2907.1808144704
1963,0.000415565509718786,-2907.1808144704
1964,0.000415565509718786,-2907.1808144704
1965,0.000415565509718786,-2907.1808144704
1966,0.000415565509718786,-2907.1808144704
1967,0.000415565509718786,-2907.1808144704
1968,0.000415565509718786,-2907.1808144704
1969,0.000415565509718786,-2907.1808144704
1970,0.000415565509718786,-2907.1808144704
1971,0.000415565509718786,-2907.1808144704
1972,0.000415565509718786,-2907.1808144704
1973,0.000415565509718786,-2907.1808144704
1974,0.000415565509718786,-2907.1808144704
1975,0.000415565509718786,-2907.1808144704
1976,0.000415565509718786,-2907.1808144704
1977,0.000415565509718786,-2907.1808144704
1978,0.000415565509718786,-2907.1808144704
1979,0.000415565509718786,-2907.1808144704
1980,0.000415565509718786,-2907.1808144704
1981,0.000415565509718786,-2907.1808144704
1982,0.000415565509718786,-2907.1808144704
1983,0.000415565509718786,-2907.1808144704
1984,0.000415565509718786,-2907.1808144704
1985,0.000415565509718786,-2907.1808144704
1986,0.000415565509718786,-2907.1808144704
1987,0.000415565509718786,-2907.1808144704
1988,0.000415565509718786,-2907.1808144704
1989,0.000415565509718786,-2907.1808144704
1990,0.000415565509718786,-2907.1808144704
1991,0.000415565509718786,-2907.1808144704
1992,0.000415565509718786,-2907.1808144704
1993,0.000415565509718786,-2907.1808144704
1994,0.000415565509718786,-2907.1808144704
1995,0.000415565509718786,-2907.1808144704
1996,0.000415565509718786,-2907.1808144704
1997,0.000415565509718786,-2907.1808144704
1998,0.000415565509718786,-2907.1808144704
1999,0.000415565509718786,-2907.1808144704
2000,0.000415565509718786,-2907.1808144704
2001,0.000415565509718786,-2907.1808144704
2002,0.000415565509718786,-2907.1808144704
2003,0.000415565509718786,-2907.1808144704
2004,0.000415565509718786,-2907.1808144704
2005,0.000415565509718786,-2907.1808144704
2006,0.000415565509718786,-2907.1808144704
2007,0.000415565509718786,-2907.1808144704
2008,0.000415565509718786,-2907.1808144704
2009,0.000415565509718786,-2907.1808144704
2010,0.000415565509718786,-2907.1808144704
2011,0.000415565509718786,-2907.1808144704
2012,0.000415565509718786,-2907.1808144704
2013,0.000415565509718786,-2907.1808144704
2014,0.000415565509718786,-2907.1808144704
2015,0.000415565509718786,-2907.1808144704
2016,0.000415565509718786,-2907.1808144704
2017,0.000415565509718786,-2907.1808144704
2018,0.000415565509718786,-2907.1808144704
2019,0.000415565509718786,-2907.1808144704
2020,0.000415565509718786,-2907.1808144704
2021,0.000415565509718786,-2907.1808144704
2022,0.000415565509718786,-2907.1808144704
2023,0.000415565509718786,-2907.1808144704
2024,0.000415565509718786,-2907.1808144704
2025,0.000415565509718786,-2907.1808144704
2026,0.000415565509718786,-2907.1808144704
2027,0.000415565509718786,-2907.1808144704
2028,0.000415565509718786,-2907.1808144704
2029,0.000415565509718786,-2907.1808144704
2030,0.000415565509718786,-2907.1808144704
2031,0.000415565509718786,-2907.1808144704
2032,0.000415565509718786,-2907.1808144704
2033,0.000415565509718786,-2907.1808144704
2034,0.000415565509718786,-2907.1808144704
2035,0.000415565509718786,-2907.1808144704
2036,0.000415565509718786,-2907.1808144704
2037,0.000415565509718786,-2907.1808144704
2038,0.000415565509718786,-2907.1808144704
2039,0.000415565509718786,-2907.1808144704
2040,0.000415565509718786,-2907.1808144704
2041,0.000415565509718786,-2907.1808144704
2042,0.000415565509718786,-2907.1808144704
2043,0.000415565509718786,-2907.1808144704
2044,0.000415565509718786,-2907.1808144704
2045,0.000415565509718786,-2907.1808144704
