date,pf_d1_1,pf_d1_2,pf_d1_3,pf_d1_4,pf_d1_5,pf_d1_6,pf_d1_7,pf_d1_8,pf_d1_9,pf_d1_10,pf_d2_1,pf_d2_2,pf_d2_3,pf_d2_4,pf_d2_5,pf_d2_6,pf_d2_7,pf_d2_8,pf_d2_9,pf_d2_10,mo_d1_1,mo_d1_2,mo_d1_3,mo_d1_4,mo_d1_5,mo_d1_6,mo_d1_7,mo_d1_8,mo_d1_9,mo_d1_10,mo_d2_1,mo_d2_2,mo_d2_3,mo_d2_4,mo_d2_5,mo_d2_6,mo_d2_7,mo_d2_8,mo_d2_9,mo_d2_10,az_d1_1,az_d1_2,az_d1_3,az_d1_4,az_d1_5,az_d1_6,az_d1_7,az_d1_8,az_d1_9,az_d1_10,az_d2_1,az_d2_2,az_d2_3,az_d2_4,az_d2_5,az_d2_6,az_d2_7,az_d2_8,az_d2_9,az_d2_10,ja_d1_1,ja_d1_2,ja_d1_3,ja_d1_4,ja_d1_5,ja_d1_6,ja_d1_7,ja_d1_8,ja_d1_9,ja_d1_10,ja_d2_1,ja_d2_2,ja_d2_3,ja_d2_4,ja_d2_5,ja_d2_6,ja_d2_7,ja_d2_8,ja_d2_9,ja_d2_10,cv_d1_1,cv_d1_2,cv_d1_3,cv_d1_4,cv_d1_5,cv_d1_6,cv_d1_7,cv_d1_8,cv_d1_9,cv_d1_10,cv_d2_1,cv_d2_2,cv_d2_3,cv_d2_4,cv_d2_5,cv_d2_6,cv_d2_7,cv_d2_8,cv_d2_9,cv_d2_10
7/5/2021,0,0.1023,0.5736,0.5724,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.0242,0.123,0.1228,0.124,0.3117,0.3417,0.8967,0.8779,0.8006,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0093,0.0473,0.0491,0.0511,0.0815,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/6/2021,0,0.1023,0.5736,0.5724,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.0242,0.123,0.1228,0.124,0.3117,0.3417,0.8967,0.8779,0.8006,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0093,0.0473,0.0491,0.0511,0.0815,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/7/2021,0,0.1023,0.5736,0.5724,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.0242,0.123,0.1228,0.124,0.3117,0.3417,0.8967,0.8779,0.8006,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0093,0.0473,0.0491,0.0511,0.0815,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/8/2021,0,0.1023,0.5736,0.5724,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.0242,0.123,0.1228,0.124,0.3117,0.3417,0.8967,0.8779,0.8006,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0093,0.0473,0.0491,0.0511,0.0815,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/9/2021,0,0.1023,0.5736,0.5724,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.0242,0.123,0.1228,0.124,0.3117,0.3417,0.8967,0.8779,0.8006,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0093,0.0473,0.0491,0.0511,0.0815,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2021,0,0.1023,0.5736,0.5724,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.0242,0.123,0.1228,0.124,0.3117,0.3417,0.8967,0.8779,0.8006,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0093,0.0473,0.0491,0.0511,0.0815,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/11/2021,0,0.1023,0.5736,0.5724,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.0242,0.123,0.1228,0.124,0.3117,0.3417,0.8967,0.8779,0.8006,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0093,0.0473,0.0491,0.0511,0.0815,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/12/2021,0,0.1712,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.0242,0.1232,0.1229,0.2023,0.5313,0.3417,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0112,0.0563,0.058,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/13/2021,0,0.1712,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.0242,0.1232,0.1229,0.2023,0.5313,0.3417,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0112,0.0563,0.058,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/14/2021,0,0.1712,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.0242,0.1232,0.1229,0.2023,0.5313,0.3417,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0112,0.0563,0.058,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2021,0,0.1712,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.0242,0.1232,0.1229,0.2023,0.5313,0.3417,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0112,0.0563,0.058,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/16/2021,0,0.1712,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.0242,0.1232,0.1229,0.2023,0.5313,0.3417,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0112,0.0563,0.058,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/17/2021,0,0.1712,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.0242,0.1232,0.1229,0.2023,0.5313,0.3417,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0112,0.0563,0.058,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/18/2021,0,0.1712,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.0242,0.1232,0.1229,0.2023,0.5313,0.3417,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0112,0.0563,0.058,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/19/2021,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.0245,0.1246,0.1244,0.5279,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0155,0.0776,0.0793,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/20/2021,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.0245,0.1246,0.1244,0.5279,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0155,0.0776,0.0793,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/21/2021,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.0245,0.1246,0.1244,0.5279,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0155,0.0776,0.0793,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/22/2021,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.0245,0.1246,0.1244,0.5279,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0155,0.0776,0.0793,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/23/2021,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.0245,0.1246,0.1244,0.5279,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0155,0.0776,0.0793,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/24/2021,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.0245,0.1246,0.1244,0.5279,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0155,0.0776,0.0793,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/25/2021,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.0245,0.1246,0.1244,0.5279,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0155,0.0776,0.0793,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/26/2021,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.0446,0.2226,0.2221,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0179,0.089,0.0907,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/27/2021,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.0446,0.2226,0.2221,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0179,0.089,0.0907,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/28/2021,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.0446,0.2226,0.2221,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0179,0.089,0.0907,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/29/2021,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.0446,0.2226,0.2221,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0179,0.089,0.0907,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/30/2021,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.0446,0.2226,0.2221,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0179,0.089,0.0907,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/31/2021,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.0446,0.2226,0.2221,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0179,0.089,0.0907,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2021,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.0446,0.2226,0.2221,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0179,0.089,0.0907,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/2/2021,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.0811,0.4005,0.3996,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/3/2021,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.0811,0.4005,0.3996,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/4/2021,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.0811,0.4005,0.3996,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/5/2021,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.0811,0.4005,0.3996,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/6/2021,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.0811,0.4005,0.3996,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/7/2021,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.0811,0.4005,0.3996,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2021,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.0811,0.4005,0.3996,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/9/2021,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.8778,0.8065,0,0.1175,0.5781,0.5768,0.6799,0.5313,0.3672,0.8968,0.8786,0.8039,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0222,0.0934,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.0214,0.096,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
