sample,epiweek,value,origin_date,scenario_id,target_end_date,horizon,location,target_variable
48,20,173205.46505510967,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,21,3235.413456775903,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,22,2522.6149388224276,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,23,1975.1419806770955,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,24,1556.963676266883,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,25,1234.0231462514828,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,26,984.4609888234113,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,27,792.8065881326485,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,28,647.1251743204662,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,29,537.9226623193397,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,30,457.7172975763881,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,31,400.8240929201169,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,32,363.23754378856995,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,33,342.2065650648078,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,34,337.30717691665075,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,35,349.38840505319735,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,36,382.3193494318163,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,37,443.75693590594926,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,38,543.8346604571956,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,39,689.1948399664172,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,40,901.1925021918913,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,41,1216.043314185418,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,42,1691.3791841220718,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,43,2421.2633456126537,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,44,3560.5506452843233,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,45,5365.566457997364,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,46,8260.948536066227,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,47,12945.839529709867,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,48,20551.89091808949,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,49,32848.17855644728,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,50,52423.4943186894,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,51,82610.47519867984,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,52,126621.70987246498,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,1,185181.87139204206,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,2,252790.90552031805,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,3,315658.7464158453,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,4,356369.0713857161,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,5,364780.1304524475,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,6,344711.0006097447,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,7,309186.48518825084,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,8,270913.5431398874,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,9,237205.59260420207,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,10,210312.3924698122,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,11,189645.27703758606,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,12,173581.0474077056,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,13,160423.1178041713,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,14,148801.47848500017,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,15,137791.7553213716,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,16,126899.71080180109,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,17,115977.0544120028,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,18,105107.44308109596,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,19,94493.56194883966,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
49,20,84367.13019201346,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,21,3179.4222191679946,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,22,2423.359498636194,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,23,1856.6447346629145,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,24,1426.1626245275359,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,25,1098.6420087344425,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,26,850.5639603821475,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,27,664.0670049964426,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,28,525.0821383074199,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,29,422.50948261082794,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,30,347.7440538328203,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,31,294.30057587576636,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,32,257.48868265485,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,33,233.8928203137882,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,34,221.8358930463044,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,35,220.8520578248473,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,36,231.81721198969188,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,37,257.6208387531211,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,38,301.75512079384464,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,39,365.235440275213,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,40,456.48503328068597,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,41,588.6622710768847,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,42,782.295255121546,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,43,1069.8712147255947,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,44,1503.0330646513519,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,45,2164.4113368605526,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,46,3186.8938147153403,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,47,4785.0436864834355,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,48,7302.52038480491,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,49,11283.076566273938,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,50,17560.85659499433,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,51,27375.133918117303,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,52,42440.91507113419,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,1,64852.69572563608,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,2,96568.07976650406,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,3,138191.46689816227,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,4,187096.60023776974,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,5,236024.61770375277,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,6,274371.91583165096,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,7,293082.3538115726,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,8,289865.82640148466,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,9,269839.63822743803,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,10,241388.41990555328,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,11,211627.38185282788,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,12,184552.5122834574,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,13,161489.3449007885,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,14,142254.3080997018,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,15,126090.6179581151,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,16,112190.13232405033,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,17,99911.63348683556,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,18,88831.16228004727,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,19,78714.21660165423,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
5,20,69460.01443972364,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,21,3153.5340464931855,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,22,2424.3482371507794,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,23,1908.2046709805554,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,24,1515.2183170274227,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,25,1210.1913291581586,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,26,973.0283218562553,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,27,789.8456786273689,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,28,649.9330457741493,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,29,544.7178280159579,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,30,467.40822334626523,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,31,412.8445726599434,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,32,377.381950093334,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,33,358.6285734083699,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,34,356.6648660748005,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,35,372.9611391522525,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,36,412.1750893591905,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,37,483.29284157276913,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,38,597.9818392979806,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,39,765.1187391295592,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,40,1010.5353593228843,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,41,1377.286400402798,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,42,1935.1048159978684,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,43,2798.13036959278,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,44,4157.2214906349,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,45,6326.416299901236,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,46,9826.81785534284,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,47,15521.333342180355,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,48,24800.893037200207,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,49,39786.75708676007,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,50,63436.314362947174,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,51,99163.20917895094,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,52,149254.1450304038,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,1,211589.68209302187,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,2,276159.25107558543,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,3,326261.6896873762,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,4,347584.3719704289,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,5,338212.6049142366,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,6,308471.24951556075,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,7,271920.43442255154,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,8,237942.09727006606,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,9,210355.0377596569,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,10,189322.17853370434,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,11,173424.38527207842,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,12,160899.2608576719,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,13,150202.31716762928,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,14,140210.86952713196,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,15,130258.02863092664,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,16,120076.5148273704,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,17,109692.7522324211,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,18,99305.26985008293,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,19,89176.88208310236,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
50,20,79558.2800334381,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,21,3215.4363010021966,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,22,2542.6539494653107,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,23,2026.051847784402,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,24,1614.800004133766,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,25,1288.3686315837474,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,26,1031.8783423332095,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,27,832.8108521377716,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,28,680.3555250899311,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,29,565.3519514638331,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,30,480.3172437673098,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,31,419.4268752638309,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,32,378.53119555395926,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,33,354.92002575105056,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,34,347.34888415205626,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,35,356.7848378800357,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,36,386.35196585584873,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,37,442.6244527277111,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,38,533.8675211462892,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,39,665.2396353839097,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,40,855.8718424796314,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,41,1135.476994099898,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,42,1552.1265740618635,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,43,2184.4570220139285,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,44,3159.3293808104954,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,45,4681.71757859862,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,46,7087.223781060006,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,47,10926.270777507272,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,48,17076.71228370905,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,49,26907.906037307723,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,50,42438.66745115273,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,51,66348.97230845712,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,52,101521.43807399989,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,1,149546.91342090518,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,2,207953.10797768377,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,3,267598.59246608656,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,4,313965.61740897293,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,5,334620.4475397834,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,6,327409.77871393657,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,7,300747.7973127806,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,8,266469.31451067893,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,9,233325.46071159036,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,10,205299.37157672722,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,11,182983.5475916051,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,12,165379.50391980947,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,13,151068.319105408,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,14,138769.6626785619,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,15,127544.89745811338,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,16,116825.93656521194,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,17,106361.60810806217,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,18,96128.39025887521,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,19,86235.31776515911,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
51,20,76843.10992573405,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,21,3632.060408341882,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,22,3610.2452266612463,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,23,3567.551099252415,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,24,3517.754071739229,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,25,3466.6276014317377,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,26,3425.1699520601246,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,27,3407.17253430688,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,28,3428.5612712160914,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,29,3508.056348489729,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,30,3669.2904067255154,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,31,3945.9142191683336,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,32,4383.091701242504,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,33,5057.6310589416125,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,34,6094.0732384000885,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,35,7698.346217803948,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,36,10230.657083908869,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,37,14351.719894407219,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,38,21109.605394965412,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,39,31872.951017505577,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,40,49152.30505626905,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,41,76877.06186747277,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,42,120373.5743289185,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,43,185090.721369381,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,44,272342.7318453306,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,45,371661.4745778616,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,46,457407.7125012974,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,47,501479.2887650139,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,48,495867.0138803362,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,49,457737.8012501689,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,50,412036.67876953154,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,51,375527.7470566759,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,52,354262.67468997586,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,1,347636.0614128846,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,2,351931.68601840024,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,3,362060.9092322213,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,4,372499.53009790333,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,5,378420.2057235169,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,6,376936.31998736673,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,7,367719.16584524565,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,8,352523.946034959,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,9,333988.23312861484,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,10,314491.1608008318,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,11,295568.5159363703,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,12,277875.7632828421,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,13,261443.63539144222,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,14,245992.7193435089,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,15,231184.04878413593,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,16,216769.35257266083,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,17,202649.27502754328,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,18,188865.9760243181,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,19,175560.6157445692,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
52,20,162921.9046127305,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,21,3347.644843392257,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,22,2828.874358511375,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,23,2395.5044694449352,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,24,2033.1604297341369,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,25,1729.8249698824357,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,26,1478.720831820594,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,27,1274.7204435848976,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,28,1113.1209940969245,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,29,989.5625038561284,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,30,900.373862775787,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,31,843.1302017173675,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,32,816.4714699807504,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,33,822.6820938022095,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,34,866.8831752886349,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,35,960.542680131628,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,36,1124.0218256121848,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,37,1394.1087914353575,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,38,1824.7133874680685,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,39,2469.466089674086,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,40,3449.3837604044907,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,41,4973.7164836345755,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,42,7391.033918137482,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,43,11277.58118628067,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,44,17625.095768336432,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,45,28099.546483326176,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,46,45374.051089495886,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,47,73496.88233587334,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,48,117772.24566912226,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,49,182931.450749065,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,50,268065.94690824137,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,51,359634.41858719103,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,52,430955.8288614964,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,1,457801.92059517355,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,2,438268.68428777374,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,3,391983.2029744845,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,4,341615.67308815254,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,5,300299.9372735579,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,6,271590.20577882975,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,7,253963.1125578608,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,8,244166.58442623995,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,9,238744.05285628838,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,10,234637.37676574808,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,11,229510.1633715431,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,12,221958.1033600464,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,13,211545.1862963756,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,14,198620.73606514113,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,15,183989.18237280802,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,16,168573.04627040317,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,17,153178.6949335672,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,18,138394.2692300357,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,19,124587.58740367074,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
53,20,111953.42072947357,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
54,21,3307.6669805332617,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
54,22,2705.313468300936,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
54,23,2196.4577328723044,2022-05-22,C-2022-05-22,2023-05-20,52,NL,inc case
